timestamp,yaw,pitch,roll
12.6,-1.305,-14.5014,-18.9227
12.7,-4.1989,-14.3978,-19.1652
12.8,-7.543,-13.6606,-19.8064
12.9,-11.6924,-12.0147,-21.3947
13.0,-16.1521,-9.7593,-23.459
13.1,-20.0022,-7.1884,-25.2802
13.2,-22.9036,-4.1752,-26.6818
13.3,-24.8728,-1.5516,-27.9623
13.4,-25.8401,0.4243,-28.7096
13.5,-26.3392,1.3867,-28.9715
13.6,-26.2663,1.7896,-28.8855
13.7,-25.8286,1.8358,-28.5774
13.8,-25.3162,1.8091,-28.224
13.9,-25.1024,2.0742,-28.0522
14.0,-24.8885,2.3393,-27.8804
14.1,-24.6746,2.6045,-27.7085
14.2,-24.4607,2.8696,-27.5367
14.3,-24.2469,3.1347,-27.3649
14.4,-24.033,3.3998,-27.193
14.5,-23.8191,3.665,-27.0212
14.6,-23.6053,3.9301,-26.8494
14.7,-23.3914,4.1952,-26.6775
14.8,-23.1775,4.4603,-26.5057
14.9,-22.9636,4.7254,-26.3339
15.0,-22.7498,4.9906,-26.162
15.1,-22.5359,5.2557,-25.9902
15.2,-22.322,5.5208,-25.8184
15.3,-22.1081,5.7859,-25.6465
15.4,-21.8943,6.051,-25.4747
15.5,-21.6804,6.3162,-25.3029
15.6,-21.4665,6.5813,-25.131
15.7,-21.2527,6.8464,-24.9592
15.8,-21.0388,7.1115,-24.7874
15.9,-20.8249,7.3767,-24.6155
16.0,-20.611,7.6418,-24.4437
16.1,-20.3972,7.9069,-24.2719
16.2,-20.3009,8.2271,-24.1527
16.3,-20.1752,8.5336,-24.0204
16.4,-19.9058,8.7727,-23.8237
16.5,-19.411,8.9061,-23.526
16.6,-18.6418,8.9109,-23.1053
16.7,-17.7902,8.6485,-22.6172
16.8,-16.6121,9.015,-21.6043
16.9,-14.3021,8.6844,-20.4629
17.0,-11.9154,7.9671,-19.9591
17.1,-10.1575,6.3315,-20.3554
17.2,-8.1225,4.7484,-20.6472
17.3,-6.1876,3.1661,-20.9069
17.4,-4.7445,1.6122,-21.2104
17.5,-4.0823,0.1389,-21.5843
17.6,-4.3873,-1.1775,-22.006
17.7,-5.7427,-2.2364,-22.4035
17.8,-8.4697,-2.0513,-22.8978
17.9,-10.5561,-3.7767,-23.502
18.0,-12.2938,-5.7304,-24.3081
18.1,-13.8239,-7.7745,-25.1397
18.2,-13.9405,-9.4095,-25.1649
18.3,-13.158,-10.7622,-24.8518
18.4,-11.4124,-11.8053,-24.0149
18.5,-9.9775,-12.8287,-23.6477
18.6,-9.4197,-13.5165,-23.9664
18.7,-10.4516,-13.199,-25.0765
18.8,-14.3374,-10.6815,-27.0902
18.9,-18.698,-7.9943,-29.1126
19.0,-22.9741,-4.1541,-30.9938
19.1,-27.1522,0.1173,-33.2055
19.2,-30.3039,3.7138,-35.1293
19.3,-31.7225,6.4504,-36.1761
19.4,-31.2089,7.5959,-35.8235
19.5,-29.8275,7.6187,-35.1847
19.6,-27.623,6.8596,-34.3612
19.7,-25.9391,4.5042,-33.236
19.8,-23.6121,2.3621,-30.1172
19.9,-21.8108,-0.1186,-26.8255
20.0,-20.147,-2.2651,-24.1368
20.1,-18.395,-4.2305,-22.7509
20.2,-16.3713,-6.066,-22.3517
20.3,-14.3293,-7.4645,-22.583
20.4,-12.4181,-8.5501,-23.2892
20.5,-10.7347,-8.1458,-24.3094
20.6,-9.5529,-7.744,-26.0102
20.7,-9.0548,-8.1407,-26.8896
20.8,-7.8513,-8.4122,-25.3938
20.9,-8.8523,-8.5006,-24.0764
21.0,-10.4924,-7.7697,-22.7621
21.1,-12.0593,-7.2896,-21.6274
21.2,-13.1814,-7.2519,-20.4788
21.3,-14.6275,-7.4454,-19.6997
21.4,-15.56,-8.1525,-19.2145
21.5,-16.6965,-7.2393,-19.4795
21.6,-17.9457,-6.7624,-20.8729
21.7,-18.8912,-5.5456,-22.5004
21.8,-19.7723,-4.0676,-24.3859
21.9,-21.2329,-2.2855,-26.3729
22.0,-21.6861,-1.337,-27.5381
22.1,-20.9731,-1.8408,-27.977
22.2,-19.3274,-3.7129,-27.6815
22.3,-17.8819,-5.4686,-27.2852
22.4,-16.0978,-7.3329,-26.8062
22.5,-15.1213,-7.7414,-26.9448
22.6,-14.7582,-8.1577,-27.6297
22.7,-14.712,-7.6677,-28.8088
22.8,-14.8881,-6.7664,-30.0662
22.9,-15.509,-6.0458,-31.2141
23.0,-15.5031,-5.4996,-31.7875
23.1,-15.3146,-5.2346,-32.5073
23.2,-15.1495,-5.016,-32.9874
23.3,-15.5673,-4.7856,-32.843
23.4,-15.7329,-5.6478,-31.9267
23.5,-15.9058,-6.5277,-30.5955
23.6,-16.6933,-6.5005,-29.6596
23.7,-17.1549,-6.5296,-28.7634
23.8,-16.9773,-6.5319,-27.7998
23.9,-17.2425,-5.7846,-27.626
24.0,-17.5443,-4.9109,-28.0319
24.1,-16.6834,-4.8151,-28.3533
24.2,-15.045,-5.7007,-28.7227
24.3,-13.4176,-7.0369,-28.9971
24.4,-10.7353,-8.2819,-29.0098
24.5,-8.4877,-9.6885,-29.1653
24.6,-7.0959,-9.5027,-29.4985
24.7,-5.9843,-8.9897,-29.6099
24.8,-4.6658,-7.6067,-29.2171
24.9,-4.5257,-5.3837,-29.0121
25.0,-4.3965,-3.9423,-28.91
25.1,-3.5671,-3.1649,-28.7418
25.2,-2.2572,-3.2006,-29.1744
25.3,-1.3154,-2.9423,-30.2003
25.4,0.3559,-2.6919,-31.4522
25.5,1.4552,-4.0062,-32.6834
25.6,1.9668,-4.4332,-33.8008
25.7,2.608,-5.4948,-34.1304
25.8,3.886,-5.5017,-32.8408
25.9,4.4208,-4.7648,-30.7936
26.0,4.2756,-4.3869,-28.4334
26.1,2.8046,-4.179,-26.1658
26.2,0.9769,-4.6,-23.4286
26.3,-0.3662,-5.9126,-20.9818
26.4,-0.9578,-7.9344,-19.1159
26.5,-1.4985,-10.3126,-18.7512
26.6,-1.8899,-12.2647,-19.7329
26.7,-1.778,-14.2749,-21.4495
26.8,-1.1476,-14.9652,-23.3312
26.9,-0.1777,-14.901,-25.3315
27.0,-0.0724,-14.983,-27.8426
27.1,-0.7098,-14.86,-30.3712
27.2,-1.048,-14.2014,-31.4948
27.3,-0.4794,-14.3465,-31.4519
27.4,-0.0743,-14.592,-31.0029
27.5,0.1288,-13.6535,-30.3598
27.6,0.2233,-13.0018,-29.0334
27.7,0.2855,-12.0856,-27.407
27.8,0.8117,-10.5535,-25.6452
27.9,1.708,-8.3154,-24.2922
28.0,2.2846,-6.1444,-23.5225
28.1,2.7835,-3.7247,-22.7874
28.2,3.7292,-1.0566,-21.4267
28.3,4.1625,-0.0192,-19.95
28.4,4.3698,0.1972,-18.7981
28.5,4.2631,0.034,-18.2296
28.6,4.1677,-1.2887,-18.2567
28.7,3.5608,-3.1134,-18.6966
28.8,2.6363,-4.8108,-19.7407
28.9,1.6399,-6.0748,-21.4552
29.0,1.0665,-7.3602,-22.9964
29.1,0.4936,-8.0591,-23.9949
29.2,0.1526,-8.8533,-24.3652
29.3,-0.4914,-9.6229,-24.1343
29.4,-0.5538,-10.6777,-23.1803
29.5,-1.0894,-11.0694,-22.6871
29.6,-1.5165,-11.4435,-21.9805
29.7,-1.915,-11.7256,-21.3399
29.8,-2.2611,-11.9496,-20.8711
29.9,-2.531,-12.1494,-20.6801
30.0,-2.7009,-12.3589,-20.8726
